order_id;customer_id;order_date;channel;status;payment_method;shipping_cost;order_total
2569;953;2025-09-18T22:06:25.986Z;mobile_app;completed;credit_card;14.92;225.0
2570;921;2025-07-04T15:51:32.594Z;mobile_app;completed;credit_card;35.45;454.46
2571;406;2025-05-30T19:34:40.449Z;mobile_app;completed;cash;2.3;723.24
2572;610;2025-08-29T05:55:42.940Z;mobile_app;canceled;credit_card;18.38;428.31
2573;599;2025-02-10T23:41:36.044Z;web;completed;credit_card;30.72;720.83
2574;668;2024-12-26T10:58:42.219Z;mobile_app;refunded;credit_card;27.31;844.01
2575;761;2025-12-01T00:08:00.664Z;web;completed;credit_card;24.32;887.71
2576;163;2025-08-13T17:48:47.243Z;mobile_app;completed;pix;10.55;855.85
2577;760;2025-11-13T17:33:52.965Z;marketplace;completed;credit_card;6.49;582.63
2578;821;2025-03-22T22:56:12.339Z;mobile_app;canceled;credit_card;0.56;75.32
2579;416;2025-04-18T08:25:44.464Z;marketplace;refunded;credit_card;38.79;444.18
2580;977;2025-06-13T12:07:29.306Z;web;completed;debit_card;37.19;139.62
2581;525;2025-01-31T08:45:38.848Z;physical_store;completed;credit_card;23.25;806.48
2582;803;2025-10-05T08:32:59.222Z;marketplace;completed;credit_card;38.61;442.3
2583;202;2025-07-06T13:43:45.341Z;marketplace;completed;credit_card;8.99;437.49
2584;9;2025-11-23T09:02:19.404Z;marketplace;completed;credit_card;18.14;165.03
2585;173;2025-02-06T04:24:03.048Z;physical_store;completed;pix;4.7;314.31
2586;151;2025-04-22T00:30:21.549Z;marketplace;completed;credit_card;5.5;837.67
2587;352;2025-04-02T03:35:27.656Z;marketplace;completed;credit_card;27.17;880.32
2588;652;2025-02-21T08:20:24.233Z;web;completed;credit_card;39.45;990.81
2589;633;2025-09-03T06:32:18.863Z;web;pending;paypal;5.9;261.2
2590;319;2024-12-31T15:22:03.994Z;web;completed;credit_card;15.21;251.4
2591;574;2025-08-19T13:02:30.724Z;marketplace;pending;pix;28.81;991.97
2592;289;2025-06-20T05:11:08.921Z;physical_store;refunded;credit_card;14.63;91.08
2593;545;2025-11-18T08:19:57.929Z;mobile_app;completed;credit_card;8.09;827.02
2594;829;2025-08-06T23:44:40.425Z;mobile_app;completed;debit_card;14.63;689.72
2595;512;2025-08-30T08:33:27.665Z;physical_store;completed;cash;10.68;876.98
2596;798;2025-02-07T03:49:16.425Z;physical_store;canceled;credit_card;10.74;354.95
2597;465;2025-08-03T01:21:44.864Z;physical_store;completed;pix;31.9;314.79
2598;791;2025-06-21T18:46:49.103Z;marketplace;canceled;credit_card;9.6;392.9
2599;484;2024-12-21T03:15:42.470Z;marketplace;completed;paypal;23.79;536.52
2600;986;2025-05-03T03:28:07.833Z;web;completed;paypal;5.06;198.6
2601;293;2025-03-30T12:25:47.019Z;marketplace;completed;debit_card;0.32;345.72
2602;859;2024-12-25T18:58:31.539Z;marketplace;completed;pix;7.41;418.53
2603;147;2025-09-30T07:52:31.793Z;marketplace;pending;credit_card;15.25;331.3
2604;458;2025-10-15T02:31:33.593Z;mobile_app;completed;paypal;0.54;873.25
2605;283;2025-03-21T01:29:43.432Z;mobile_app;completed;pix;23.54;159.83
2606;186;2025-05-17T04:07:26.121Z;physical_store;completed;pix;2.11;676.45
2607;272;2025-04-25T07:04:56.611Z;mobile_app;completed;pix;37.64;857.89
2608;309;2025-04-04T01:07:23.611Z;marketplace;canceled;credit_card;32.38;496.13
2609;423;2025-06-07T13:46:17.890Z;mobile_app;completed;credit_card;4.17;913.48
2610;926;2025-05-29T02:17:32.079Z;web;completed;debit_card;29.23;535.0
2611;544;2025-10-05T04:53:13.495Z;marketplace;canceled;credit_card;4.81;385.8
2612;563;2025-08-25T06:39:08.371Z;physical_store;completed;paypal;11.23;184.52
2613;372;2025-07-25T00:16:41.133Z;marketplace;pending;credit_card;35.57;550.95
2614;472;2025-04-18T21:16:17.305Z;marketplace;completed;debit_card;35.61;543.7
2615;116;2025-09-03T13:32:23.245Z;physical_store;completed;cash;34.79;969.87
2616;693;2024-12-23T19:45:42.672Z;web;completed;credit_card;13.66;760.79
2617;152;2025-10-29T07:15:39.615Z;mobile_app;canceled;credit_card;5.28;446.66
2618;699;2025-08-04T02:00:45.768Z;marketplace;completed;credit_card;0.14;293.22
2619;64;2025-12-05T08:21:06.578Z;web;canceled;debit_card;14.28;183.73
2620;450;2025-07-16T18:29:29.838Z;web;completed;paypal;13.02;541.78
2621;47;2025-04-15T00:30:00.755Z;web;completed;credit_card;34.25;228.87
2622;132;2025-05-07T13:00:06.594Z;web;completed;credit_card;26.5;972.96
2623;123;2025-08-23T12:45:27.633Z;physical_store;completed;credit_card;38.71;737.16
2624;127;2025-02-27T21:52:22.643Z;mobile_app;pending;credit_card;25.1;130.21
2625;169;2025-01-18T13:31:30.302Z;web;completed;credit_card;24.9;388.94
2626;158;2025-05-06T08:49:49.157Z;physical_store;completed;debit_card;24.04;226.8
2627;744;2025-08-01T07:44:57.855Z;physical_store;pending;credit_card;28.77;995.8
2628;361;2025-04-23T18:19:38.164Z;mobile_app;canceled;credit_card;6.03;705.39
2629;835;2025-10-05T10:16:57.071Z;physical_store;completed;debit_card;35.74;647.06
2630;179;2025-03-05T20:55:44.379Z;web;completed;pix;27.65;859.39
2631;801;2025-07-07T10:26:30.743Z;mobile_app;pending;credit_card;9.07;447.36
2632;520;2025-06-27T04:49:03.434Z;marketplace;refunded;credit_card;3.67;71.65
2633;1000;2025-11-18T19:12:27.967Z;physical_store;completed;credit_card;24.29;816.44
2634;124;2025-05-26T01:01:51.117Z;mobile_app;pending;credit_card;1.54;35.42
2635;128;2025-11-01T18:05:13.098Z;mobile_app;completed;credit_card;33.81;860.96
2636;567;2025-04-21T06:30:22.012Z;mobile_app;canceled;credit_card;22.41;985.08
2637;724;2025-08-26T23:33:40.805Z;web;refunded;credit_card;31.75;669.41
2638;946;2025-11-13T04:00:33.729Z;marketplace;completed;credit_card;16.1;232.4
2639;454;2025-07-27T07:59:11.948Z;marketplace;completed;credit_card;38.79;271.15
2640;708;2025-10-14T07:32:34.083Z;mobile_app;completed;credit_card;28.48;65.03
2641;109;2025-01-11T08:50:39.425Z;marketplace;completed;credit_card;22.41;699.36
2642;759;2025-05-06T12:32:51.332Z;mobile_app;pending;debit_card;27.41;890.44
2643;183;2025-11-30T13:46:35.828Z;marketplace;completed;credit_card;32.84;658.41
2644;346;2025-05-16T12:10:58.034Z;mobile_app;completed;credit_card;15.58;852.03
2645;651;2025-01-31T01:23:21.688Z;physical_store;canceled;credit_card;34.2;166.65
2646;57;2025-11-19T01:37:34.845Z;marketplace;completed;pix;11.03;842.15
2647;7;2025-10-19T08:08:30.682Z;physical_store;completed;credit_card;22.36;341.15
2648;125;2024-12-23T17:27:01.829Z;marketplace;completed;pix;2.87;782.14
2649;179;2025-01-16T12:34:33.464Z;physical_store;completed;credit_card;11.47;422.78
2650;585;2025-01-19T23:52:27.190Z;physical_store;completed;credit_card;12.55;303.86
2651;488;2025-09-06T19:32:43.282Z;web;completed;credit_card;2.91;193.7
2652;642;2025-02-24T00:00:31.692Z;web;completed;credit_card;28.82;119.4
2653;580;2025-05-03T21:45:53.693Z;marketplace;completed;credit_card;22.78;699.89
2654;591;2025-11-17T02:31:28.275Z;physical_store;completed;credit_card;12.84;569.02
2655;367;2025-06-09T08:37:17.164Z;mobile_app;completed;pix;32.45;70.25
2656;173;2025-07-18T11:40:25.237Z;physical_store;refunded;debit_card;2.84;872.38
2657;509;2025-08-15T08:23:27.749Z;web;completed;debit_card;5.99;97.82
2658;207;2025-05-27T15:46:00.577Z;mobile_app;pending;credit_card;37.87;453.33
2659;545;2025-11-02T12:47:23.197Z;physical_store;completed;credit_card;20.93;252.24
2660;169;2025-09-16T14:01:25.159Z;physical_store;completed;credit_card;3.2;613.1
2661;789;2025-07-28T02:00:40.766Z;mobile_app;completed;debit_card;27.0;74.75
2662;983;2025-03-03T14:14:36.810Z;marketplace;completed;cash;21.39;507.04
2663;558;2024-12-21T09:45:17.327Z;physical_store;completed;pix;37.44;979.33
2664;702;2025-04-14T13:53:04.221Z;marketplace;completed;debit_card;25.2;419.79
2665;317;2025-09-18T20:55:13.832Z;mobile_app;completed;credit_card;29.0;615.65
2666;343;2025-09-08T01:00:02.808Z;mobile_app;completed;credit_card;6.34;600.71
2667;361;2025-10-24T06:24:34.121Z;web;pending;credit_card;15.13;1008.45
2668;577;2025-06-23T15:01:14.613Z;physical_store;pending;credit_card;0.28;69.22
2669;144;2025-10-02T15:29:07.911Z;physical_store;refunded;credit_card;12.25;566.11
2670;781;2025-09-20T19:58:50.808Z;physical_store;completed;credit_card;17.91;479.05
2671;317;2025-09-07T21:17:14.580Z;web;completed;credit_card;35.62;473.72
2672;35;2025-07-07T21:26:49.830Z;marketplace;canceled;credit_card;16.27;382.21
2673;716;2025-11-27T13:31:08.339Z;mobile_app;completed;credit_card;29.56;1005.11
2674;579;2025-07-11T08:00:21.411Z;physical_store;completed;cash;17.66;145.37
2675;651;2025-04-06T19:46:34.820Z;marketplace;completed;debit_card;8.91;230.68
2676;712;2025-07-18T11:40:13.349Z;marketplace;completed;debit_card;7.17;369.94
2677;166;2025-09-16T12:26:53.349Z;mobile_app;completed;debit_card;17.06;267.14
2678;81;2025-03-20T03:18:04.300Z;marketplace;completed;paypal;24.83;593.23
2679;584;2025-10-06T18:00:50.634Z;marketplace;completed;credit_card;11.27;675.58
2680;254;2025-09-08T08:01:10.676Z;marketplace;refunded;pix;34.99;978.24
2681;300;2025-11-29T20:41:50.244Z;mobile_app;completed;credit_card;2.92;901.67
2682;627;2025-03-10T13:08:17.609Z;web;completed;paypal;23.56;781.48
2683;249;2025-05-25T04:53:21.671Z;marketplace;completed;credit_card;9.06;892.36
2684;899;2025-07-08T03:21:43.127Z;physical_store;completed;credit_card;27.04;691.28
2685;575;2025-07-18T06:26:02.135Z;mobile_app;completed;credit_card;13.13;444.86
2686;620;2025-11-02T17:09:14.592Z;physical_store;pending;credit_card;23.02;844.24
2687;658;2025-11-29T23:08:53.296Z;marketplace;completed;credit_card;38.69;1036.44
2688;779;2025-05-13T15:21:43.562Z;physical_store;completed;debit_card;4.61;493.77
2689;45;2025-03-03T20:40:33.416Z;physical_store;completed;pix;20.74;229.6
2690;646;2025-01-04T21:02:47.753Z;physical_store;completed;credit_card;23.42;885.38
2691;129;2025-07-09T10:57:50.846Z;web;completed;credit_card;11.13;455.31
2692;312;2025-09-07T11:17:46.057Z;physical_store;canceled;credit_card;24.44;599.68
2693;843;2025-01-30T08:53:20.281Z;web;completed;debit_card;14.23;167.86
2694;118;2025-09-07T23:55:35.182Z;mobile_app;pending;credit_card;34.34;901.37
2695;542;2025-06-13T12:48:50.315Z;physical_store;completed;credit_card;25.12;867.91
2696;987;2025-10-06T08:48:14.339Z;web;completed;credit_card;32.25;956.49
2697;625;2025-03-18T18:16:19.178Z;mobile_app;canceled;credit_card;14.42;326.8
2698;266;2025-06-19T18:46:58.909Z;marketplace;completed;credit_card;2.9;938.76
2699;564;2025-06-22T04:04:01.190Z;marketplace;completed;credit_card;35.61;242.29
2700;418;2025-10-08T20:58:22.969Z;mobile_app;canceled;debit_card;1.34;265.03
2701;318;2025-06-26T10:12:41.292Z;physical_store;completed;credit_card;8.32;133.95
2702;309;2025-09-22T15:09:42.008Z;mobile_app;completed;debit_card;16.63;763.25
2703;691;2025-10-16T04:28:09.574Z;physical_store;pending;credit_card;1.12;562.25
2704;924;2025-04-15T11:25:41.058Z;marketplace;pending;pix;22.76;317.73
2705;772;2025-08-23T21:08:11.465Z;web;completed;pix;3.59;673.0
2706;499;2025-02-07T19:51:41.075Z;physical_store;canceled;credit_card;10.54;1004.22
2707;310;2025-11-05T17:09:19.660Z;mobile_app;pending;credit_card;9.14;807.2
2708;855;2025-04-28T13:30:59.631Z;marketplace;canceled;credit_card;32.6;649.91
2709;288;2025-08-14T15:56:36.648Z;physical_store;completed;credit_card;30.06;765.3
2710;772;2025-08-14T06:15:25.323Z;mobile_app;completed;credit_card;39.76;670.9
2711;240;2025-08-14T16:05:29.714Z;web;completed;credit_card;16.05;1007.73
2712;221;2025-10-30T00:54:21.565Z;mobile_app;canceled;credit_card;8.78;277.35
2713;480;2025-02-11T08:01:04.314Z;physical_store;completed;debit_card;26.81;466.03
2714;468;2025-11-11T07:23:50.322Z;marketplace;canceled;credit_card;34.24;193.39
2715;490;2025-09-03T03:47:02.841Z;marketplace;pending;credit_card;35.95;111.48
2716;285;2025-11-09T10:08:20.770Z;marketplace;completed;credit_card;36.14;948.17
2717;753;2025-09-18T22:44:56.679Z;marketplace;pending;credit_card;1.16;286.6
2718;940;2025-01-24T18:40:19.757Z;mobile_app;completed;credit_card;18.34;965.96
2719;819;2025-03-05T01:26:09.750Z;web;completed;debit_card;38.3;706.98
2720;136;2025-03-14T23:17:59.220Z;marketplace;completed;credit_card;17.57;898.67
2721;424;2025-03-01T21:28:43.932Z;marketplace;completed;credit_card;29.19;988.46
2722;852;2025-05-23T20:22:01.900Z;physical_store;completed;debit_card;12.84;288.08
2723;109;2025-06-19T13:42:07.827Z;mobile_app;canceled;credit_card;14.39;565.18
2724;550;2025-04-19T12:53:53.427Z;physical_store;completed;debit_card;25.16;377.85
2725;894;2025-06-28T18:48:53.566Z;web;completed;credit_card;1.6;958.27
2726;801;2025-04-03T03:59:57.466Z;marketplace;completed;pix;11.27;280.9
2727;520;2025-11-24T09:59:14.650Z;mobile_app;canceled;credit_card;25.09;487.43
2728;788;2025-05-18T14:16:40.730Z;web;pending;credit_card;3.38;983.12
2729;123;2025-11-11T11:01:56.936Z;physical_store;refunded;credit_card;27.88;1010.75
2730;567;2025-08-05T18:06:36.238Z;physical_store;pending;debit_card;2.0;920.0
2731;1000;2025-06-16T19:19:58.594Z;web;completed;credit_card;32.98;338.5
2732;37;2025-07-26T09:48:16.109Z;mobile_app;completed;credit_card;23.51;650.55
2733;258;2025-05-10T03:04:23.800Z;marketplace;completed;credit_card;35.43;804.46
2734;506;2025-04-12T15:13:22.284Z;web;completed;credit_card;19.69;419.74
2735;261;2025-07-04T19:19:45.211Z;mobile_app;completed;credit_card;6.54;380.04
2736;297;2025-06-08T11:53:45.309Z;mobile_app;completed;credit_card;15.08;349.17
2737;831;2025-03-23T11:49:04.604Z;marketplace;completed;debit_card;34.0;242.51
2738;200;2025-03-27T20:21:17.592Z;web;completed;pix;8.09;312.19
2739;310;2025-04-13T04:25:27.229Z;physical_store;canceled;pix;12.19;856.0
2740;512;2025-07-13T06:29:48.372Z;marketplace;completed;credit_card;32.18;62.3
2741;384;2025-04-16T13:40:31.834Z;physical_store;pending;debit_card;2.85;773.62
2742;321;2025-01-13T07:07:56.548Z;mobile_app;pending;credit_card;10.3;718.25
2743;187;2025-04-24T20:34:53.965Z;physical_store;completed;debit_card;6.4;886.5
2744;759;2025-02-26T14:33:55.389Z;marketplace;completed;credit_card;18.09;526.14
2745;327;2025-11-22T18:35:56.104Z;mobile_app;completed;credit_card;6.14;436.13
2746;908;2025-04-12T01:27:20.793Z;physical_store;completed;credit_card;32.38;183.52
2747;670;2025-04-20T04:22:07.061Z;marketplace;completed;paypal;6.04;306.16
2748;74;2025-09-28T20:47:01.383Z;marketplace;canceled;cash;30.74;264.74
2749;156;2025-04-14T18:06:37.339Z;marketplace;completed;debit_card;23.26;271.2
2750;251;2025-08-01T20:55:36.405Z;physical_store;completed;pix;25.83;214.74
2751;638;2025-11-17T17:05:00.682Z;marketplace;completed;cash;1.71;391.15
2752;344;2025-08-27T23:47:01.310Z;marketplace;completed;credit_card;26.75;379.6
2753;200;2025-06-11T18:02:24.501Z;mobile_app;pending;credit_card;21.53;875.84
2754;45;2025-06-29T14:43:25.620Z;marketplace;completed;pix;8.98;867.41
2755;66;2025-05-31T08:37:47.482Z;web;completed;credit_card;37.99;227.43
2756;79;2025-03-26T06:43:45.972Z;marketplace;pending;credit_card;36.47;166.87
2757;382;2025-12-03T11:47:01.350Z;mobile_app;canceled;credit_card;21.43;1013.04
2758;306;2025-01-07T19:49:35.461Z;web;completed;credit_card;21.23;298.13
2759;551;2025-08-04T15:35:34.154Z;web;completed;cash;30.0;870.43
2760;690;2025-12-04T20:46:56.495Z;web;completed;credit_card;22.8;535.23
2761;955;2025-05-05T05:09:24.065Z;physical_store;completed;credit_card;9.78;337.18
2762;336;2025-11-04T09:37:52.472Z;physical_store;completed;credit_card;34.81;788.77
2763;794;2025-11-19T10:58:26.592Z;web;completed;debit_card;8.71;674.04
2764;115;2025-05-20T20:04:26.009Z;mobile_app;pending;credit_card;5.79;99.39
2765;188;2025-04-12T08:56:08.832Z;web;completed;credit_card;11.37;630.87
2766;545;2025-01-28T06:05:53.958Z;mobile_app;pending;credit_card;29.31;968.22
2767;940;2025-09-14T14:02:42.201Z;web;completed;pix;17.86;846.73
2768;417;2025-01-27T08:19:25.800Z;marketplace;completed;credit_card;26.07;549.48
2769;204;2025-07-28T16:53:23.450Z;web;pending;credit_card;8.77;452.12
2770;420;2025-06-13T09:16:02.733Z;web;pending;debit_card;28.25;109.39
2771;357;2025-03-19T05:52:53.334Z;mobile_app;pending;credit_card;7.74;415.85
2772;894;2025-03-07T03:16:39.967Z;web;completed;debit_card;13.07;208.94
2773;251;2025-07-27T06:06:43.657Z;mobile_app;completed;credit_card;14.21;709.54
2774;948;2025-04-24T04:36:53.310Z;physical_store;pending;debit_card;26.4;599.66
2775;627;2025-04-10T13:39:33.517Z;web;completed;credit_card;27.9;208.63
2776;469;2025-09-21T15:19:21.891Z;physical_store;canceled;pix;7.09;571.78
2777;911;2025-09-25T17:01:51.959Z;mobile_app;canceled;credit_card;35.72;715.43
2778;904;2025-05-23T11:57:29.400Z;mobile_app;completed;credit_card;36.01;137.65
2779;345;2025-11-04T04:21:15.364Z;web;canceled;cash;36.52;791.56
2780;787;2025-07-26T14:45:41.286Z;physical_store;completed;credit_card;9.91;571.02
2781;989;2025-05-25T05:45:56.846Z;web;completed;credit_card;6.2;521.92
2782;161;2025-07-22T00:57:54.844Z;mobile_app;canceled;debit_card;6.09;685.66
2783;870;2025-03-12T02:10:07.180Z;mobile_app;completed;credit_card;29.49;763.25
2784;65;2025-09-05T05:56:16.526Z;physical_store;completed;paypal;29.45;735.76
2785;416;2025-11-13T23:13:38.279Z;physical_store;completed;credit_card;1.74;762.15
2786;741;2025-01-02T12:17:16.427Z;marketplace;pending;credit_card;25.39;961.04
2787;536;2025-11-29T06:29:55.108Z;web;canceled;pix;9.89;103.45
2788;131;2025-04-22T12:01:36.224Z;physical_store;completed;cash;4.67;924.53
2789;712;2025-06-17T12:17:40.524Z;web;completed;credit_card;23.18;565.76
2790;253;2025-02-20T09:43:01.792Z;marketplace;completed;credit_card;29.38;65.68
2791;734;2025-10-16T07:35:59.052Z;mobile_app;pending;credit_card;27.84;853.38
2792;547;2025-05-08T22:50:16.922Z;physical_store;pending;debit_card;14.16;847.0
2793;142;2025-02-23T07:43:07.302Z;marketplace;completed;credit_card;20.29;594.48
2794;976;2024-12-29T01:30:36.693Z;mobile_app;completed;credit_card;10.91;457.36
2795;652;2025-09-18T09:17:17.383Z;web;pending;debit_card;35.46;623.2
2796;623;2025-04-13T20:26:28.664Z;web;completed;debit_card;5.71;630.71
2797;434;2025-06-06T22:48:59.767Z;marketplace;completed;credit_card;24.75;519.49
2798;576;2025-08-05T19:32:13.678Z;web;completed;credit_card;12.28;698.4
2799;262;2025-02-16T08:07:24.386Z;marketplace;completed;pix;11.37;301.65
2800;977;2025-03-27T20:50:26.990Z;mobile_app;pending;pix;33.88;164.17
2801;474;2025-01-30T10:16:31.117Z;mobile_app;completed;credit_card;37.75;394.25
2802;409;2025-03-27T20:41:14.376Z;web;refunded;credit_card;23.37;70.77
2803;297;2025-07-01T01:47:48.342Z;marketplace;completed;debit_card;26.52;550.99
2804;404;2025-09-13T11:00:30.185Z;web;completed;credit_card;33.43;1020.28
2805;168;2025-04-05T19:50:44.073Z;physical_store;completed;credit_card;15.87;319.95
2806;617;2025-08-14T09:40:56.762Z;web;completed;credit_card;10.82;847.71
2807;368;2025-02-14T10:54:04.318Z;web;pending;credit_card;35.09;616.76
2808;195;2025-05-03T16:19:44.437Z;web;completed;credit_card;32.59;592.63
2809;634;2025-07-05T09:38:42.129Z;physical_store;completed;pix;39.79;602.06
2810;426;2025-07-10T16:07:15.460Z;mobile_app;completed;paypal;17.88;401.03
2811;14;2025-06-23T04:53:35.511Z;web;completed;credit_card;13.8;416.37
2812;696;2025-03-18T02:25:33.881Z;physical_store;completed;pix;31.14;399.91
2813;209;2025-08-11T12:19:49.920Z;web;canceled;cash;15.5;130.65
2814;268;2025-01-02T07:51:19.195Z;mobile_app;pending;cash;26.6;925.86
2815;302;2025-01-14T13:29:25.420Z;physical_store;completed;credit_card;30.45;946.15
2816;935;2025-08-03T19:02:09.178Z;web;completed;credit_card;6.48;887.1
2817;823;2025-06-18T04:22:14.600Z;web;completed;debit_card;8.16;393.07
2818;705;2024-12-27T13:58:54.571Z;web;completed;credit_card;11.83;962.53
2819;259;2024-12-18T06:38:07.801Z;mobile_app;completed;paypal;15.74;304.51
2820;352;2025-02-27T19:37:31.223Z;physical_store;completed;paypal;32.74;419.48
2821;309;2025-11-12T16:19:21.266Z;web;completed;pix;5.04;342.18
2822;353;2025-07-05T11:51:00.576Z;physical_store;canceled;credit_card;37.3;810.06
2823;189;2025-01-10T14:37:00.637Z;mobile_app;completed;credit_card;9.44;942.67
2824;664;2025-10-23T08:26:45.218Z;marketplace;completed;credit_card;19.96;510.75
2825;399;2025-10-29T05:52:45.358Z;marketplace;completed;debit_card;13.03;618.37
2826;616;2025-05-24T12:31:51.900Z;physical_store;completed;credit_card;32.96;280.09
2827;231;2025-03-13T16:58:59.547Z;marketplace;completed;pix;38.78;340.5
2828;747;2025-10-01T12:30:04.595Z;marketplace;completed;credit_card;33.16;934.64
2829;58;2025-06-25T18:59:09.145Z;web;pending;credit_card;26.34;973.91
2830;953;2025-05-10T12:01:37.901Z;web;canceled;pix;9.47;792.69
2831;147;2025-09-14T02:27:53.273Z;physical_store;completed;credit_card;10.83;660.52
2832;750;2025-01-22T10:04:43.604Z;mobile_app;completed;credit_card;28.49;363.29
2833;333;2025-04-20T15:49:51.717Z;mobile_app;completed;debit_card;6.81;851.67
2834;144;2025-03-20T17:19:11.025Z;marketplace;completed;credit_card;20.09;519.56
2835;630;2025-05-16T13:23:46.604Z;web;completed;credit_card;36.65;575.16
2836;653;2024-12-21T01:49:57.142Z;web;completed;credit_card;10.33;475.36
2837;276;2025-03-14T19:36:35.686Z;physical_store;completed;credit_card;8.59;785.52
2838;305;2025-02-09T15:36:52.470Z;physical_store;canceled;debit_card;34.13;344.01
2839;854;2025-05-07T20:05:16.994Z;physical_store;completed;credit_card;28.09;1008.47
2840;471;2025-07-27T22:59:32.794Z;mobile_app;completed;pix;24.12;80.03
2841;237;2025-05-24T01:52:46.063Z;physical_store;completed;credit_card;7.81;547.06
2842;432;2025-10-23T21:14:32.186Z;web;canceled;credit_card;8.04;837.03
2843;534;2025-11-20T11:57:33.651Z;mobile_app;completed;credit_card;18.98;563.23
2844;180;2025-10-12T12:39:23.279Z;web;completed;credit_card;21.73;234.1
2845;293;2025-05-11T11:18:15.513Z;physical_store;completed;debit_card;12.54;152.32
2846;709;2025-08-28T04:07:19.482Z;marketplace;completed;pix;8.51;349.4
2847;232;2025-06-14T09:23:53.326Z;physical_store;pending;pix;2.0;523.65
2848;885;2025-01-01T21:00:47.040Z;web;completed;debit_card;7.52;301.15
2849;391;2025-04-15T20:27:02.715Z;physical_store;completed;credit_card;29.69;964.54
2850;607;2025-02-28T15:09:46.928Z;physical_store;completed;credit_card;12.42;238.12
2851;406;2025-11-18T05:28:11.653Z;mobile_app;completed;credit_card;35.55;672.07
2852;441;2025-10-22T16:57:48.961Z;marketplace;refunded;credit_card;24.38;607.99
2853;810;2025-04-03T11:46:11.790Z;web;completed;credit_card;21.29;584.31
2854;492;2025-07-12T17:44:05.432Z;mobile_app;completed;credit_card;9.36;941.86
2855;726;2025-01-23T10:15:37.813Z;marketplace;completed;debit_card;21.61;443.02
2856;535;2025-08-24T15:36:34.673Z;marketplace;canceled;credit_card;11.79;303.19
2857;961;2025-08-31T20:30:00.903Z;marketplace;completed;paypal;33.57;656.34
2858;469;2025-10-11T04:21:56.046Z;marketplace;completed;credit_card;35.07;862.48
2859;912;2025-04-21T19:02:11.424Z;physical_store;completed;debit_card;13.94;543.44
2860;969;2025-05-26T15:29:39.970Z;web;pending;credit_card;5.74;458.03
2861;598;2025-08-01T03:39:02.524Z;physical_store;pending;debit_card;35.89;884.7
2862;859;2025-08-21T16:50:18.973Z;web;pending;credit_card;21.62;668.13
2863;930;2025-10-04T14:39:04.403Z;physical_store;canceled;credit_card;37.05;792.65
2864;542;2025-04-27T10:05:13.311Z;marketplace;canceled;credit_card;13.15;130.05
2865;273;2024-12-30T20:45:56.394Z;mobile_app;completed;pix;6.4;1001.42
2866;536;2025-12-08T15:47:40.654Z;web;completed;debit_card;25.53;251.25
2867;515;2025-11-01T12:52:32.428Z;marketplace;pending;pix;4.56;104.84
2868;252;2025-11-27T00:29:09.270Z;physical_store;pending;credit_card;37.81;387.64
2869;12;2025-12-04T13:02:47.661Z;web;pending;debit_card;36.68;1003.43
2870;738;2025-09-05T06:11:36.741Z;mobile_app;pending;credit_card;23.08;406.08
2871;152;2025-10-21T16:38:33.874Z;physical_store;canceled;credit_card;8.84;802.37
2872;92;2025-08-09T08:37:21.089Z;marketplace;pending;credit_card;0.83;728.3
2873;985;2025-08-12T01:03:44.732Z;web;pending;debit_card;7.81;687.68
2874;21;2025-07-06T18:49:42.972Z;web;completed;credit_card;23.38;53.61
2875;982;2025-10-25T17:58:35.776Z;mobile_app;canceled;cash;12.29;665.68
2876;323;2025-08-18T07:59:39.061Z;marketplace;completed;debit_card;1.69;79.58
2877;544;2025-05-30T03:07:50.843Z;marketplace;pending;pix;34.22;757.06
2878;44;2025-10-30T19:26:21.536Z;marketplace;completed;pix;11.97;732.31
2879;212;2025-07-03T20:10:27.399Z;physical_store;completed;credit_card;27.89;819.17
2880;509;2025-01-16T22:42:52.444Z;mobile_app;completed;credit_card;36.6;133.89
2881;707;2025-02-11T06:49:51.283Z;marketplace;completed;credit_card;22.73;247.54
2882;248;2025-02-19T22:23:15.832Z;web;pending;debit_card;21.78;997.7
2883;770;2025-03-20T05:06:29.962Z;physical_store;completed;debit_card;11.68;684.03
2884;89;2025-11-24T12:21:56.346Z;marketplace;canceled;pix;9.58;507.18
2885;191;2025-04-29T17:44:50.611Z;marketplace;completed;pix;4.05;308.42
2886;403;2025-06-07T18:54:44.489Z;web;completed;pix;36.44;518.55
2887;187;2025-06-20T07:37:49.463Z;physical_store;completed;credit_card;23.78;1020.61
2888;666;2025-03-30T17:07:18.328Z;physical_store;completed;credit_card;9.97;203.52
2889;85;2025-05-08T17:45:58.805Z;physical_store;pending;credit_card;32.68;721.98
2890;79;2025-05-27T03:26:48.978Z;web;canceled;debit_card;27.86;987.58
2891;332;2025-07-25T22:23:43.889Z;mobile_app;completed;pix;25.39;339.01
2892;849;2025-10-15T06:24:02.578Z;marketplace;completed;credit_card;4.98;210.11
2893;574;2025-10-14T21:34:56.147Z;web;completed;cash;0.33;160.19
2894;430;2025-10-14T12:20:50.711Z;mobile_app;completed;paypal;20.36;140.76
2895;649;2025-01-14T07:59:52.367Z;marketplace;completed;credit_card;21.15;608.58
2896;607;2025-09-26T16:03:27.574Z;marketplace;pending;paypal;23.01;606.64
2897;46;2025-07-08T18:59:07.510Z;physical_store;completed;credit_card;30.25;949.34
2898;881;2025-07-11T07:49:56.920Z;web;completed;credit_card;21.46;882.49
